origin,destination,date_departure,week_day,distance,capacity,origin_population,T_origin,humidity_origin,wind_speed_origin,T_destination,humidity_destination,wind_speed_destination,demand
Almaty,Atbasar,2023-06-03,Saturday,1556,374.0,2211198,21.52083333333333,39.6875,2.1666666666666665,32.035714285714285,15.571428571428571,5.5,1
Almaty,Atbasar,2023-06-05,Monday,1556,374.0,2211198,26.34,30.92,3.0,33.73076923076923,16.884615384615383,2.5,2
Almaty,Atbasar,2023-06-07,Wednesday,1556,374.0,2211198,27.83333333333333,27.5,2.25,33.19047619047619,21.476190476190474,6.285714285714286,1
Almaty,Atbasar,2023-06-09,Friday,1556,374.0,2211198,27.95833333333333,34.541666666666664,3.145833333333333,19.35483870967742,50.0,2.6129032258064515,7
Almaty,Atbasar,2023-06-11,Sunday,1556,374.0,2211198,25.3125,43.75,3.5416666666666665,25.25,28.25,4.65,1
Almaty,Atbasar,2023-06-15,Thursday,1556,10.0,2211198,23.244897959183675,30.693877551020407,3.183673469387755,23.32,20.92,5.84,5
Almaty,Atbasar,2023-06-17,Saturday,1556,374.0,2211198,24.416666666666668,27.45833333333333,1.8958333333333333,26.44,27.76,4.04,6
Almaty,Atbasar,2023-06-19,Monday,1556,374.0,2211198,27.115384615384617,32.65384615384615,3.1346153846153846,21.344827586206897,62.06896551724138,7.620689655172414,1
Almaty,Atbasar,2023-06-21,Wednesday,1556,12.0,2211198,22.9672131147541,63.73770491803279,2.836065573770492,14.590909090909092,44.54545454545455,10.863636363636363,5
Almaty,Atbasar,2023-06-23,Friday,1556,374.0,2211198,25.18367346938776,42.0,2.653061224489796,13.166666666666666,52.888888888888886,4.611111111111111,4
Almaty,Atbasar,2023-06-27,Tuesday,1556,374.0,2211198,25.551020408163264,38.224489795918366,2.4489795918367347,15.9,74.5,4.45,2
Almaty,Atbasar,2023-06-29,Thursday,1556,12.0,2211198,20.0,49.76086956521739,2.1956521739130435,23.15384615384616,43.73076923076923,6.846153846153846,4
Almaty,Atbasar,2023-07-01,Saturday,1556,374.0,2211198,22.9375,32.958333333333336,2.645833333333333,25.705882352941178,34.94117647058823,3.235294117647059,8
Almaty,Atbasar,2023-07-03,Monday,1556,374.0,2211198,26.0,35.05769230769231,3.673076923076923,32.44,21.36,7.36,1
Almaty,Atbasar,2023-07-05,Wednesday,1556,374.0,2211198,21.918367346938776,56.24489795918368,3.0408163265306123,28.428571428571427,34.142857142857146,6.571428571428571,4
Almaty,Atbasar,2023-07-07,Friday,1556,374.0,2211198,22.379310344827587,60.63793103448276,4.344827586206897,28.72,37.76,6.4,2
Almaty,Atbasar,2023-07-09,Sunday,1556,374.0,2211198,21.660377358490567,59.66037735849056,3.018867924528302,26.40909090909091,36.22727272727273,4.409090909090909,4
Almaty,Atbasar,2023-07-11,Tuesday,1556,374.0,2211198,25.20408163265306,39.08163265306123,2.346938775510204,34.04545454545455,22.227272727272727,4.181818181818182,2
Almaty,Atbasar,2023-07-13,Thursday,1556,10.0,2211198,29.52083333333333,35.083333333333336,2.1041666666666665,31.13793103448276,32.827586206896555,5.965517241379311,7
Almaty,Atbasar,2023-07-15,Saturday,1556,374.0,2211198,29.125,27.70833333333333,2.708333333333333,15.842105263157896,81.10526315789474,6.315789473684211,2
Almaty,Atbasar,2023-07-19,Wednesday,1556,374.0,2211198,31.541666666666668,30.5,2.895833333333333,22.043478260869566,65.47826086956522,2.391304347826087,4
Almaty,Atbasar,2023-07-21,Friday,1556,374.0,2211198,24.745098039215687,56.490196078431374,4.549019607843137,24.70833333333333,48.79166666666666,6.75,9
Almaty,Atbasar,2023-07-25,Tuesday,1556,374.0,2211198,29.93617021276596,27.617021276595743,2.595744680851064,25.33333333333333,38.523809523809526,4.142857142857143,5
Almaty,Atbasar,2023-07-27,Thursday,1556,374.0,2211198,31.51063829787234,24.19148936170213,3.021276595744681,25.307692307692307,48.57692307692308,4.615384615384615,2
Almaty,Atbasar,2023-07-29,Saturday,1556,374.0,2211198,25.854166666666668,47.208333333333336,2.6875,26.05,52.9,6.45,1
Almaty,Atbasar,2023-08-03,Thursday,1556,374.0,2211198,28.9375,32.916666666666664,2.708333333333333,25.428571428571427,55.21428571428572,3.928571428571429,3
Almaty,Atbasar,2023-08-05,Saturday,1556,374.0,2211198,30.83333333333333,27.291666666666668,3.125,27.44,46.48,3.4,1
Almaty,Atbasar,2023-08-07,Monday,1556,12.0,2211198,23.97777777777777,51.888888888888886,2.844444444444445,24.4,49.56,4.8,3
Almaty,Atbasar,2023-08-09,Wednesday,1556,374.0,2211198,26.106382978723403,46.680851063829785,2.3191489361702127,26.904761904761905,31.285714285714285,3.571428571428572,6
Almaty,Atbasar,2023-08-11,Friday,1556,6.0,2211198,25.91044776119403,49.92537313432836,4.970149253731344,15.695652173913045,65.30434782608695,6.782608695652174,5
Almaty,Esil,2020-06-10,Wednesday,1703,306.0,2211198,19.03921568627451,52.23529411764706,3.431372549019608,25.041666666666668,43.04166666666666,1.75,1
Almaty,Esil,2020-06-20,Saturday,1703,10.0,2211198,20.6,38.49090909090909,4.127272727272727,18.3125,39.895833333333336,5.270833333333333,4
Almaty,Esil,2020-06-22,Monday,1703,306.0,2211198,21.95833333333333,43.520833333333336,2.0625,13.392156862745098,66.2156862745098,4.803921568627451,1
Almaty,Esil,2020-07-02,Thursday,1703,306.0,2211198,24.7843137254902,39.03921568627451,2.647058823529412,14.583333333333334,65.79166666666667,5.145833333333333,3
Almaty,Esil,2020-07-04,Saturday,1703,12.0,2211198,19.09433962264151,59.79245283018868,3.037735849056604,20.875,56.4375,3.1666666666666665,6
Almaty,Esil,2020-07-06,Monday,1703,12.0,2211198,19.020408163265305,60.3469387755102,2.4081632653061225,21.96,71.62,2.5,1
Almaty,Esil,2020-07-08,Wednesday,1703,272.0,2211198,,,,22.0,65.0,0.0,4
Almaty,Esil,2020-07-14,Tuesday,1703,12.0,2211198,,,,27.53191489361702,41.340425531914896,2.021276595744681,6
Almaty,Esil,2020-07-16,Thursday,1703,12.0,2211198,25.916666666666668,40.75,1.9166666666666667,27.95833333333333,40.5,2.708333333333333,5
Almaty,Esil,2020-07-18,Saturday,1703,12.0,2211198,29.94,26.78,2.68,29.89583333333333,41.75,3.520833333333333,11
Almaty,Esil,2020-07-20,Monday,1703,272.0,2211198,27.07407407407408,31.05555555555556,3.3703703703703702,25.06122448979592,58.85714285714285,3.489795918367347,3
Almaty,Esil,2020-07-22,Wednesday,1703,10.0,2211198,25.21538461538461,35.86153846153846,5.046153846153846,21.416666666666668,53.91666666666666,4.9375,4
Almaty,Esil,2020-07-26,Sunday,1703,10.0,2211198,26.26923076923077,46.59615384615385,3.0384615384615383,19.62962962962963,70.16666666666667,2.1481481481481484,2
Almaty,Esil,2020-08-04,Tuesday,1703,10.0,2211198,24.8125,42.583333333333336,2.1666666666666665,28.791666666666668,33.708333333333336,5.270833333333333,4
Almaty,Esil,2020-08-16,Sunday,1703,272.0,2211198,26.13953488372093,32.348837209302324,2.209302325581396,15.386363636363637,90.1818181818182,2.363636363636364,2
Almaty,Esil,2020-12-06,Sunday,1703,12.0,2211198,-6.25,92.84615384615384,1.4038461538461535,-16.979591836734695,85.24489795918367,1.0408163265306123,1
Almaty,Esil,2020-12-18,Friday,1703,306.0,2211198,-10.627450980392156,87.47058823529412,1.411764705882353,-6.489795918367347,87.3265306122449,5.959183673469388,3
Almaty,Esil,2020-12-22,Tuesday,1703,272.0,2211198,-13.294117647058824,86.92156862745098,1.431372549019608,-9.6875,79.25,3.4791666666666665,3
Almaty,Esil,2020-12-26,Saturday,1703,306.0,2211198,-6.583333333333333,76.83333333333333,1.875,-9.98,90.04,2.94,3
Almaty,Esil,2020-12-28,Monday,1703,10.0,2211198,-12.21818181818182,82.96363636363637,1.6181818181818182,-9.73076923076923,87.11538461538461,6.480769230769231,2
Almaty,Esil,2020-12-30,Wednesday,1703,306.0,2211198,-10.086206896551724,90.17241379310344,1.5344827586206895,-21.229166666666668,81.5,1.2083333333333333,3
Almaty,Esil,2021-01-02,Saturday,1703,340.0,2211198,-11.653061224489797,88.0,1.510204081632653,-16.270833333333332,77.58333333333333,3.0,5
Almaty,Esil,2021-01-06,Wednesday,1703,340.0,2211198,-17.087719298245613,81.63157894736842,1.4912280701754386,-20.70833333333333,71.27083333333333,1.6458333333333333,5
Almaty,Esil,2021-01-10,Sunday,1703,340.0,2211198,-12.04,71.74,1.94,-10.11864406779661,87.69491525423729,3.9491525423728815,2
Almaty,Esil,2021-01-12,Tuesday,1703,12.0,2211198,-4.25,63.29166666666666,1.9791666666666667,-19.729166666666668,78.0625,6.770833333333333,2
Almaty,Esil,2021-01-14,Thursday,1703,272.0,2211198,-8.591836734693878,84.95918367346938,2.4081632653061225,-29.041666666666668,72.4375,1.7708333333333333,1
Almaty,Esil,2021-01-18,Monday,1703,272.0,2211198,-5.041666666666667,76.39583333333333,2.0,-21.8125,77.91666666666667,2.4375,1
Almaty,Esil,2021-01-20,Wednesday,1703,272.0,2211198,2.0,77.69642857142857,2.875,-13.479166666666666,81.08333333333333,5.479166666666667,1
Almaty,Esil,2021-01-26,Tuesday,1703,272.0,2211198,-8.538461538461538,84.38461538461539,1.6923076923076923,-4.595744680851064,86.40425531914893,5.702127659574468,1
Almaty,Esil,2021-01-28,Thursday,1703,10.0,2211198,-9.591836734693878,80.0204081632653,1.816326530612245,-13.020833333333334,86.02083333333333,5.520833333333333,2
Almaty,Esil,2021-01-30,Saturday,1703,289.0,2211198,-6.959183673469388,74.46938775510205,2.061224489795918,-9.604166666666666,83.64583333333333,4.708333333333333,5
Almaty,Esil,2021-02-02,Tuesday,1703,272.0,2211198,3.2777777777777777,87.33333333333333,2.4074074074074074,-7.224489795918367,88.65306122448979,4.530612244897959,1
Almaty,Esil,2021-02-06,Saturday,1703,272.0,2211198,2.1020408163265305,74.93877551020408,1.7551020408163265,0.8775510204081632,92.85714285714286,8.183673469387756,1
Almaty,Esil,2021-02-14,Sunday,1703,272.0,2211198,-0.6274509803921569,98.76470588235294,1.4901960784313726,-4.0638297872340425,85.61702127659575,6.617021276595745,4
Almaty,Esil,2021-02-16,Tuesday,1703,10.0,2211198,2.5319148936170213,75.02127659574468,1.6382978723404256,-17.822222222222223,78.26666666666667,3.866666666666666,2
Almaty,Esil,2021-02-18,Thursday,1703,12.0,2211198,5.428571428571429,67.34693877551021,2.4081632653061225,-15.322033898305085,81.83050847457628,8.88135593220339,3
Almaty,Esil,2021-02-26,Friday,1703,272.0,2211198,-12.27659574468085,70.74468085106383,2.8297872340425534,-27.89130434782609,71.32608695652173,3.608695652173913,7
Almaty,Esil,2021-02-28,Sunday,1703,10.0,2211198,-4.333333333333333,66.02222222222223,2.111111111111111,-7.266666666666667,90.17777777777778,3.7111111111111112,4
Almaty,Esil,2021-03-04,Thursday,1703,10.0,2211198,3.5,79.5952380952381,2.5,-4.125,88.975,5.825,2
Almaty,Esil,2021-03-06,Saturday,1703,272.0,2211198,3.651162790697674,66.81395348837209,1.813953488372093,-8.414634146341463,80.7560975609756,4.048780487804878,3
Almaty,Esil,2021-03-10,Wednesday,1703,272.0,2211198,8.928571428571429,65.4047619047619,3.071428571428572,-6.146341463414634,90.53658536585364,5.951219512195122,1
Almaty,Esil,2021-03-14,Sunday,1703,272.0,2211198,-4.791666666666667,92.72916666666669,2.9375,-18.36111111111111,76.11111111111111,2.4444444444444446,1
Almaty,Esil,2021-03-18,Thursday,1703,306.0,2211198,0.6585365853658537,60.8780487804878,4.0,-9.2,66.9,6.025,1
Almaty,Esil,2021-03-20,Saturday,1703,12.0,2211198,7.72,57.9,3.64,-0.1886792452830188,94.0,6.735849056603773,4
Almaty,Esil,2021-03-24,Wednesday,1703,340.0,2211198,5.634615384615385,78.40384615384616,3.326923076923077,-4.142857142857143,86.0204081632653,5.26530612244898,3
Almaty,Esil,2021-03-26,Friday,1703,306.0,2211198,13.306122448979592,75.14285714285714,3.36734693877551,-6.803571428571429,82.58928571428571,1.2678571428571428,1
Almaty,Esil,2021-03-30,Tuesday,1703,10.0,2211198,3.933333333333333,83.95,4.05,-4.408163265306122,80.36734693877551,2.2857142857142856,1
Almaty,Esil,2021-04-04,Sunday,1703,12.0,2211198,8.30188679245283,49.9811320754717,4.075471698113208,1.849056603773585,88.18867924528301,6.018867924528302,8
Almaty,Esil,2021-04-06,Tuesday,1703,272.0,2211198,9.125,67.5,2.1666666666666665,-0.1836734693877551,87.22448979591837,4.73469387755102,1
Almaty,Esil,2021-04-08,Thursday,1703,12.0,2211198,12.340425531914894,53.93617021276596,2.021276595744681,2.4375,90.47916666666669,3.6666666666666665,3
Almaty,Esil,2021-04-10,Saturday,1703,10.0,2211198,13.854166666666666,48.4375,2.270833333333333,2.962962962962963,85.62962962962963,2.388888888888889,2
Almaty,Esil,2021-04-12,Monday,1703,272.0,2211198,14.520833333333334,45.97916666666666,2.5625,7.645833333333333,76.35416666666667,3.0416666666666665,1
Almaty,Esil,2021-04-14,Wednesday,1703,272.0,2211198,12.083333333333334,44.75,2.9791666666666665,8.73469387755102,67.28571428571429,1.959183673469388,1
Almaty,Esil,2021-04-16,Friday,1703,272.0,2211198,16.183673469387756,46.61224489795919,2.3877551020408165,11.666666666666666,60.270833333333336,3.8125,2
Almaty,Esil,2021-04-18,Sunday,1703,306.0,2211198,15.489795918367347,50.67346938775511,2.897959183673469,8.4375,60.25,6.375,1
Almaty,Esil,2021-04-20,Tuesday,1703,272.0,2211198,13.6,54.18,2.66,0.4166666666666667,50.10416666666666,3.2916666666666665,3
Almaty,Esil,2021-04-22,Thursday,1703,272.0,2211198,2.204081632653061,80.93877551020408,1.8979591836734693,9.0625,44.520833333333336,2.520833333333333,5
Almaty,Esil,2021-04-24,Saturday,1703,10.0,2211198,5.0625,43.5,2.0416666666666665,10.06122448979592,32.714285714285715,6.755102040816326,4
Almaty,Esil,2021-04-28,Wednesday,1703,10.0,2211198,20.918367346938776,38.83673469387755,1.836734693877551,10.951219512195122,71.3170731707317,4.975609756097561,3
Almaty,Esil,2021-04-30,Friday,1703,306.0,2211198,24.345454545454544,34.18181818181818,4.127272727272727,12.807692307692308,37.46153846153846,7.153846153846154,2
Almaty,Esil,2021-05-02,Sunday,1703,12.0,2211198,13.551020408163266,71.36734693877551,1.7346938775510203,19.33333333333333,24.07407407407408,9.851851851851851,2
Almaty,Esil,2021-05-04,Tuesday,1703,272.0,2211198,18.5,46.270833333333336,3.0,19.923076923076923,44.26923076923077,6.576923076923077,4
Almaty,Esil,2021-05-06,Thursday,1703,306.0,2211198,23.6530612244898,41.63265306122449,2.836734693877551,14.678571428571429,33.642857142857146,7.535714285714286,7
Almaty,Esil,2021-05-12,Wednesday,1703,272.0,2211198,14.666666666666666,62.5,2.770833333333333,22.36,27.6,4.88,3
Almaty,Esil,2021-05-18,Tuesday,1703,272.0,2211198,19.543478260869566,44.10869565217392,2.347826086956522,26.69696969696969,34.09090909090909,4.666666666666667,2
Almaty,Esil,2021-05-20,Thursday,1703,272.0,2211198,18.09523809523809,57.23809523809524,3.7777777777777777,21.33333333333333,36.5925925925926,1.4444444444444444,1
Almaty,Esil,2021-05-22,Saturday,1703,272.0,2211198,17.479166666666668,46.458333333333336,1.875,27.814814814814813,27.296296296296298,5.407407407407407,1
Almaty,Esil,2021-05-26,Wednesday,1703,10.0,2211198,25.06122448979592,37.85714285714285,1.9387755102040816,26.542857142857144,33.91428571428571,6.6571428571428575,2
Almaty,Esil,2021-05-28,Friday,1703,10.0,2211198,24.1875,46.10416666666666,2.4166666666666665,22.07407407407408,33.851851851851855,2.592592592592593,2
Almaty,Esil,2021-05-30,Sunday,1703,306.0,2211198,23.64583333333333,44.41666666666666,1.75,28.678571428571427,28.392857142857142,4.285714285714286,1
Almaty,Esil,2021-06-02,Wednesday,1703,340.0,2211198,27.307692307692307,30.21153846153846,3.0576923076923075,22.11111111111111,36.66666666666666,3.740740740740741,3
Almaty,Esil,2021-06-04,Friday,1703,306.0,2211198,25.566666666666663,37.03333333333333,3.816666666666667,14.944444444444445,39.97222222222222,6.888888888888889,5
Almaty,Esil,2021-06-08,Tuesday,1703,12.0,2211198,25.26315789473684,40.21052631578947,3.12280701754386,22.37037037037037,43.25925925925926,6.185185185185185,7
Almaty,Esil,2021-06-10,Thursday,1703,340.0,2211198,23.410714285714285,38.285714285714285,3.482142857142857,20.444444444444443,35.2962962962963,3.4,3
Almaty,Esil,2021-06-12,Saturday,1703,306.0,2211198,20.897959183673468,44.46938775510204,2.571428571428572,22.88888888888889,23.74074074074074,4.037037037037037,2
Almaty,Esil,2021-06-14,Monday,1703,12.0,2211198,17.918367346938776,32.69387755102041,2.163265306122449,26.914285714285715,24.257142857142856,2.571428571428572,5
Almaty,Esil,2021-06-16,Wednesday,1703,306.0,2211198,22.367346938775512,34.63265306122449,2.9183673469387754,31.37037037037037,26.33333333333333,2.074074074074074,1
Almaty,Esil,2021-06-18,Friday,1703,340.0,2211198,25.20833333333333,31.75,2.6666666666666665,19.27586206896552,52.51724137931034,10.03448275862069,3
Almaty,Esil,2021-06-20,Sunday,1703,306.0,2211198,16.48,58.22,3.14,24.4,43.56666666666667,9.9,3
Almaty,Esil,2021-06-22,Tuesday,1703,10.0,2211198,19.92982456140351,47.78947368421053,3.982456140350877,22.07407407407408,47.22222222222222,4.481481481481482,4
Almaty,Esil,2021-06-24,Thursday,1703,12.0,2211198,23.25862068965517,39.46551724137931,4.086206896551724,20.14814814814815,37.888888888888886,5.888888888888889,1
Almaty,Esil,2021-06-26,Saturday,1703,340.0,2211198,21.06,41.62,2.72,23.88,52.04,1.5,1
Almaty,Esil,2021-06-28,Monday,1703,306.0,2211198,24.25,36.083333333333336,2.333333333333333,26.1,44.833333333333336,3.6666666666666665,5
Almaty,Esil,2021-06-30,Wednesday,1703,12.0,2211198,27.33333333333333,25.791666666666668,2.333333333333333,31.703703703703702,28.814814814814813,2.3703703703703702,1
Almaty,Esil,2021-07-02,Friday,1703,306.0,2211198,28.104166666666668,28.229166666666668,2.25,33.666666666666664,26.444444444444443,3.6666666666666665,1
Almaty,Esil,2021-07-04,Sunday,1703,340.0,2211198,29.32075471698113,31.88679245283019,3.188679245283019,28.666666666666668,42.11111111111112,4.481481481481482,2
Almaty,Esil,2021-07-08,Thursday,1703,340.0,2211198,29.604166666666668,33.520833333333336,2.583333333333333,24.06451612903226,27.387096774193548,8.064516129032258,2
Almaty,Esil,2021-07-10,Saturday,1703,306.0,2211198,27.10909090909091,42.10909090909091,4.072727272727272,26.38888888888889,40.36111111111112,3.9166666666666665,3
Almaty,Esil,2021-07-14,Wednesday,1703,10.0,2211198,22.440677966101696,60.74576271186441,4.084745762711864,16.296296296296298,46.888888888888886,7.666666666666667,5
Almaty,Esil,2021-07-16,Friday,1703,340.0,2211198,21.367346938775512,66.77551020408163,2.4489795918367347,21.0,59.10526315789474,2.710526315789474,5
Almaty,Esil,2021-07-18,Sunday,1703,306.0,2211198,24.513513513513512,43.91891891891892,2.5135135135135136,24.03846153846154,48.23076923076923,2.1923076923076925,5
Almaty,Esil,2021-07-20,Tuesday,1703,340.0,2211198,28.282608695652176,25.369565217391305,2.9347826086956523,24.48148148148148,58.407407407407405,3.259259259259259,1
Almaty,Esil,2021-07-22,Thursday,1703,306.0,2211198,27.612244897959183,37.18367346938776,3.0816326530612246,28.425,47.475,3.225,2
Almaty,Esil,2021-07-28,Wednesday,1703,340.0,2211198,25.317073170731707,35.24390243902439,2.8292682926829267,19.61111111111111,56.66666666666666,4.611111111111111,16
Almaty,Esil,2021-07-30,Friday,1703,306.0,2211198,21.857142857142858,40.97959183673469,3.26530612244898,18.37209302325581,57.48837209302326,4.372093023255814,4
Almaty,Esil,2021-08-02,Monday,1703,10.0,2211198,26.45833333333333,26.229166666666668,2.5416666666666665,26.84375,44.40625,4.0625,3
Almaty,Esil,2021-08-04,Wednesday,1703,306.0,2211198,28.4375,24.5,2.645833333333333,28.78125,43.25,2.375,1
Almaty,Esil,2021-08-06,Friday,1703,340.0,2211198,26.52083333333333,30.4375,2.333333333333333,24.63157894736842,56.63157894736842,4.578947368421052,4
Almaty,Esil,2021-08-08,Sunday,1703,306.0,2211198,27.6875,29.0,2.875,20.357142857142858,48.57142857142857,6.035714285714286,3
Almaty,Esil,2021-08-10,Tuesday,1703,10.0,2211198,25.06122448979592,37.3469387755102,2.4489795918367347,20.3,58.06666666666667,4.6,12
Almaty,Esil,2021-08-12,Thursday,1703,12.0,2211198,26.96153846153846,32.36538461538461,3.173076923076923,18.066666666666663,51.16666666666666,6.966666666666667,4
Almaty,Esil,2021-08-14,Saturday,1703,6.0,2211198,20.31914893617021,55.361702127659576,3.574468085106383,23.807692307692307,34.53846153846154,1.8846153846153848,6
Almaty,Esil,2021-08-18,Wednesday,1703,340.0,2211198,21.2,51.6,2.688888888888889,28.103448275862068,38.72413793103448,2.206896551724138,1
Almaty,Esil,2021-08-20,Friday,1703,306.0,2211198,23.33333333333333,44.47916666666666,1.8333333333333333,27.79310344827586,38.44827586206897,3.3793103448275863,2
Almaty,Esil,2021-08-22,Sunday,1703,12.0,2211198,23.551020408163264,35.285714285714285,2.816326530612245,29.916666666666668,28.25,3.7222222222222223,7
Almaty,Esil,2021-08-24,Tuesday,1703,306.0,2211198,25.18,32.92,2.44,29.11111111111111,33.666666666666664,3.2962962962962963,4
Almaty,Esil,2021-08-26,Thursday,1703,6.0,2211198,25.22222222222222,32.93333333333333,2.577777777777778,29.28,32.16,2.72,7
Almaty,Esil,2021-08-28,Saturday,1703,6.0,2211198,24.884615384615383,35.07692307692308,3.8461538461538463,16.270833333333332,88.77083333333333,6.770833333333333,8
Almaty,Esil,2021-08-30,Monday,1703,10.0,2211198,24.020408163265305,33.244897959183675,2.346938775510204,15.482758620689657,51.3448275862069,2.9655172413793105,3
Almaty,Esil,2021-09-02,Thursday,1703,306.0,2211198,22.02,41.88,2.56,23.0,38.48148148148148,4.851851851851852,1
Almaty,Esil,2021-09-06,Monday,1703,306.0,2211198,24.68,26.56,2.0,16.0,44.10526315789474,3.1052631578947367,4
Almaty,Esil,2021-09-08,Wednesday,1703,340.0,2211198,27.8125,20.479166666666668,2.4375,12.4,56.43333333333333,6.466666666666667,1
Almaty,Esil,2021-09-10,Friday,1703,306.0,2211198,14.52,58.78,2.48,14.605263157894736,66.26315789473684,8.631578947368421,5
Almaty,Esil,2021-09-14,Tuesday,1703,12.0,2211198,18.3061224489796,40.57142857142857,2.122448979591837,19.88888888888889,34.55555555555556,6.814814814814815,1
Almaty,Esil,2021-09-18,Saturday,1703,306.0,2211198,23.081632653061224,28.551020408163264,2.142857142857143,6.769230769230769,74.53846153846153,4.487179487179487,1
Almaty,Esil,2021-09-20,Monday,1703,12.0,2211198,15.770833333333334,35.625,2.083333333333333,7.275862068965517,49.75862068965517,6.068965517241379,6
Almaty,Esil,2021-09-22,Wednesday,1703,306.0,2211198,15.6875,31.166666666666668,1.8125,8.586206896551724,53.58620689655172,4.586206896551724,9
Almaty,Esil,2021-09-24,Friday,1703,340.0,2211198,13.333333333333334,31.02083333333333,2.3541666666666665,7.424242424242424,54.96969696969697,2.090909090909091,5
Almaty,Esil,2021-09-26,Sunday,1703,306.0,2211198,16.34,30.7,1.72,14.142857142857142,30.964285714285715,7.107142857142857,3
Almaty,Esil,2021-09-28,Tuesday,1703,10.0,2211198,16.73469387755102,49.42857142857143,1.959183673469388,3.35,91.2,8.175,8
Almaty,Esil,2021-09-30,Thursday,1703,12.0,2211198,18.48,38.74,2.44,5.185185185185185,71.66666666666667,5.037037037037037,9
Almaty,Esil,2021-10-02,Saturday,1703,340.0,2211198,5.84,83.86,1.86,6.518518518518518,72.88888888888889,1.7777777777777777,2
Almaty,Esil,2021-10-04,Monday,1703,306.0,2211198,9.979591836734691,54.63265306122449,2.2857142857142856,1.9310344827586208,65.55172413793103,5.517241379310345,2
Almaty,Esil,2021-10-08,Friday,1703,306.0,2211198,3.2291666666666665,65.79166666666667,2.25,5.444444444444445,67.25,3.5,2
Almaty,Esil,2021-10-10,Sunday,1703,340.0,2211198,7.26530612244898,75.16326530612245,2.979591836734694,3.923076923076923,78.76923076923077,3.615384615384616,2
Almaty,Esil,2021-10-12,Tuesday,1703,306.0,2211198,6.229166666666667,72.85416666666667,2.4166666666666665,9.592592592592592,62.18518518518518,4.0,9
Almaty,Esil,2021-10-14,Thursday,1703,12.0,2211198,6.625,66.45833333333333,1.625,10.0,56.851851851851855,1.6666666666666667,13
Almaty,Esil,2021-10-16,Saturday,1703,306.0,2211198,8.428571428571429,63.142857142857146,1.4081632653061225,7.166666666666667,62.69444444444444,3.9722222222222223,2
Almaty,Esil,2021-10-18,Monday,1703,12.0,2211198,8.673469387755102,60.55102040816327,1.2244897959183674,10.857142857142858,45.457142857142856,4.085714285714285,2
Almaty,Esil,2021-10-20,Wednesday,1703,306.0,2211198,11.96,52.58,1.28,8.033333333333333,51.16666666666666,3.566666666666667,3
Almaty,Esil,2021-10-22,Friday,1703,340.0,2211198,2.396551724137931,93.32758620689656,2.1206896551724137,4.709677419354839,86.61290322580645,6.903225806451613,3
Almaty,Esil,2021-10-24,Sunday,1703,12.0,2211198,4.745098039215686,72.2156862745098,1.7058823529411764,10.871794871794872,72.46153846153847,5.897435897435898,2
Almaty,Esil,2021-10-28,Thursday,1703,306.0,2211198,9.408163265306122,61.71428571428572,1.3673469387755102,3.6296296296296298,58.407407407407405,8.851851851851851,4
Almaty,Esil,2021-10-30,Saturday,1703,12.0,2211198,7.078431372549019,85.74509803921569,1.862745098039216,0.1621621621621621,87.13513513513513,5.8108108108108105,1
Almaty,Esil,2021-11-02,Tuesday,1703,306.0,2211198,6.90566037735849,61.0566037735849,1.4339622641509433,-4.851851851851852,75.03703703703704,7.333333333333333,1
Almaty,Esil,2021-11-04,Thursday,1703,374.0,2211198,-12.52,79.86,3.6,-4.84,61.36,5.04,3
Almaty,Esil,2021-11-06,Saturday,1703,306.0,2211198,-8.1,73.7,1.76,2.833333333333333,24.944444444444443,6.777777777777778,5
Almaty,Esil,2021-11-08,Monday,1703,374.0,2211198,-4.846153846153846,78.57692307692308,1.4230769230769231,1.2307692307692308,60.0,4.897435897435898,1
Almaty,Esil,2021-11-10,Wednesday,1703,306.0,2211198,1.653061224489796,73.87755102040816,1.3061224489795915,4.709677419354839,91.2258064516129,4.419354838709677,1
Almaty,Esil,2021-11-12,Friday,1703,12.0,2211198,3.877551020408163,67.89795918367346,1.2040816326530612,-4.617647058823529,80.97058823529412,4.735294117647059,3
Almaty,Esil,2021-11-14,Sunday,1703,306.0,2211198,4.150943396226415,72.15094339622641,1.849056603773585,-2.4871794871794872,91.43589743589745,5.333333333333333,6
Almaty,Esil,2021-11-16,Tuesday,1703,374.0,2211198,-0.9272727272727272,84.76363636363637,1.509090909090909,-16.125,86.1875,1.3125,1
Almaty,Esil,2021-11-18,Thursday,1703,12.0,2211198,-4.708333333333333,78.79166666666667,2.9375,-14.333333333333334,78.33333333333333,3.2222222222222223,9
Almaty,Esil,2021-11-20,Saturday,1703,374.0,2211198,-5.06,72.74,1.88,-7.795918367346939,86.61224489795919,8.489795918367347,6
Almaty,Esil,2021-11-22,Monday,1703,306.0,2211198,3.673469387755102,56.265306122448976,2.4693877551020407,-1.4516129032258065,80.58064516129032,8.666666666666666,4
Almaty,Esil,2021-11-24,Wednesday,1703,374.0,2211198,3.7291666666666665,70.10416666666667,1.6875,-12.25,77.14285714285714,2.2142857142857144,2
Almaty,Esil,2021-11-26,Friday,1703,10.0,2211198,0.375,92.17857142857144,4.089285714285714,-10.86842105263158,85.3157894736842,3.763157894736842,6
Almaty,Esil,2021-11-28,Sunday,1703,374.0,2211198,-4.117647058823529,83.6078431372549,2.4705882352941178,-11.473684210526317,72.02631578947368,3.710526315789474,5
